team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CHI,2008,CHI,2008030183,CHI,CGY,AWAY,20090420,Team Level,other,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.467,0.022,0.018,0.022,0.2,0.272,0.467,0.467,0.467,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.467,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.474,0.474,0.474
CHI,2008,CHI,2008030183,CHI,CGY,AWAY,20090420,Team Level,all,0.5837,0.5785,0.5914,3600.0,39.449,4.37,2.893,8.736,1.265,22.798,14.938,3.846,4.45,3.923,38.0,17.0,15.0,70.0,2.0,1.0,0.0,11.0,0.0,29.0,12.0,36.0,53.0,7.0,14.0,30.0,31.0,7.0,7.0,41.0,8.0,6.0,1.007,0.976,2.388,0.0,1.0,1.0,69.705,55.0,55.151,6.0,0.715,0.279,0.279,4.807,4.883,4.34,27.102,3.117,1.927,5.687,0.898,15.216,11.154,3.027,3.092,3.003,28.0,10.0,13.0,51.0,4.0,3.0,1.0,4.0,0.0,12.0,15.0,24.0,34.0,10.0,20.0,36.0,45.0,6.0,11.0,28.0,7.0,3.0,1.022,0.897,1.199,2.0,1.0,1.0,51.767,38.0,38.124,7.0,0.412,0.78,0.78,2.749,2.726,2.695
CHI,2008,CHI,2008030183,CHI,CGY,AWAY,20090420,Team Level,5on5,0.4986,0.5111,0.5373,2541.0,25.88,2.128,1.731,6.224,0.891,14.572,10.453,2.084,2.207,2.161,28.0,8.0,10.0,46.0,1.0,1.0,0.0,8.0,0.0,17.0,9.0,27.0,35.0,4.0,8.0,19.0,26.0,5.0,6.0,27.0,8.0,1.0,0.873,0.976,0.279,0.0,1.0,0.0,45.705,36.0,36.151,5.0,0.36,0.279,0.279,2.21,2.286,2.258,22.231,2.14,1.571,4.937,0.741,12.639,8.973,2.051,2.115,2.027,24.0,7.0,13.0,44.0,4.0,3.0,1.0,4.0,0.0,8.0,12.0,20.0,27.0,7.0,14.0,23.0,40.0,5.0,8.0,24.0,6.0,1.0,0.919,0.76,0.461,2.0,1.0,1.0,44.767,31.0,31.124,6.0,0.328,0.78,0.78,1.687,1.664,1.634
CHI,2008,CHI,2008030183,CHI,CGY,AWAY,20090420,Team Level,4on5,0.1211,0.2,0.2,222.0,0.69,0.031,0.025,0.107,0.02,0.219,0.598,0.031,0.031,0.031,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.006,0.0,0.0,0.037,0.037,0.037,2.626,0.225,0.216,0.541,0.092,1.982,0.944,0.224,0.225,0.224,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,0.088,0.137,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.051,0.0,0.0,0.276,0.276,0.275
CHI,2008,CHI,2008030183,CHI,CGY,AWAY,20090420,Team Level,5on4,0.8858,0.92,0.9,719.0,12.879,2.211,1.137,2.405,0.354,8.006,3.887,1.731,2.211,1.731,10.0,8.0,5.0,23.0,1.0,0.0,0.0,3.0,0.0,11.0,3.0,9.0,17.0,1.0,2.0,8.0,3.0,1.0,0.0,13.0,0.0,5.0,0.102,0.0,2.109,0.0,0.0,1.0,23.0,18.0,18.0,0.0,0.35,0.0,0.0,2.561,2.561,2.045,1.651,0.285,0.118,0.192,0.043,0.396,0.965,0.285,0.285,0.285,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,0.014,0.0,0.27,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.027,0.0,0.0,0.312,0.312,0.312
CHI,2008,CHI,2008030184,CHI,CGY,AWAY,20090422,Team Level,other,0.2506,0.75,0.6667,92.0,1.143,0.204,0.108,0.191,0.052,1.055,0.391,0.204,0.204,0.204,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.037,0.0,0.0,0.24,0.24,0.24,0.596,0.61,0.011,0.009,0.013,0.188,0.168,0.61,0.61,0.61,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.61,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.003,0.0,0.0,0.614,0.614,0.614
CHI,2008,CHI,2008030184,CHI,CGY,AWAY,20090422,Team Level,all,0.5434,0.4792,0.5316,3600.0,29.177,2.585,1.728,6.727,0.939,17.794,12.227,2.526,2.616,2.557,32.0,10.0,4.0,46.0,4.0,1.0,1.0,6.0,0.0,16.0,15.0,28.0,38.0,1.0,2.0,31.0,15.0,4.0,14.0,33.0,7.0,2.0,0.646,0.839,1.1,0.0,2.0,2.0,45.804,42.0,41.875,8.0,0.394,0.738,0.738,2.241,2.278,2.215,26.99,2.172,1.634,6.562,0.835,14.663,11.135,2.164,2.153,2.144,27.0,10.0,13.0,50.0,6.0,1.0,1.0,3.0,1.0,8.0,18.0,21.0,31.0,4.0,8.0,24.0,30.0,5.0,15.0,32.0,2.0,3.0,0.787,0.231,1.154,2.0,1.0,3.0,49.838,37.0,36.916,11.0,0.34,0.225,0.225,2.287,2.261,2.256
CHI,2008,CHI,2008030184,CHI,CGY,AWAY,20090422,Team Level,5on5,0.4721,0.4444,0.5075,3140.0,23.485,1.252,1.333,5.773,0.771,14.235,10.636,1.246,1.283,1.277,27.0,7.0,2.0,36.0,2.0,0.0,0.0,6.0,0.0,13.0,13.0,25.0,32.0,1.0,2.0,27.0,14.0,4.0,13.0,29.0,5.0,0.0,0.617,0.635,0.0,0.0,2.0,0.0,35.804,34.0,33.875,8.0,0.27,0.0,0.0,1.521,1.558,1.549,24.283,1.4,1.492,6.173,0.759,13.247,9.93,1.394,1.381,1.375,24.0,9.0,12.0,45.0,4.0,1.0,1.0,3.0,1.0,7.0,17.0,20.0,29.0,4.0,8.0,22.0,30.0,2.0,14.0,30.0,1.0,2.0,0.71,0.146,0.544,2.0,0.0,2.0,44.838,33.0,32.916,10.0,0.306,0.225,0.225,1.481,1.455,1.452
CHI,2008,CHI,2008030184,CHI,CGY,AWAY,20090422,Team Level,4on5,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397,0.115,0.094,0.313,0.044,0.94,0.494,0.113,0.115,0.113,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03,0.085,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.023,0.0,0.0,0.139,0.139,0.136
CHI,2008,CHI,2008030184,CHI,CGY,AWAY,20090422,Team Level,5on4,0.9609,0.7778,0.8571,319.0,4.549,1.129,0.286,0.763,0.116,2.505,1.201,1.076,1.129,1.076,5.0,1.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,2.0,0.029,0.0,1.1,0.0,0.0,2.0,7.0,6.0,6.0,0.0,0.087,0.738,0.738,0.479,0.479,0.426,0.714,0.046,0.037,0.067,0.019,0.289,0.543,0.046,0.046,0.046,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.008,0.0,0.0,0.054,0.054,0.054
CHI,2008,CHI,2008030185,CHI,CGY,HOME,20090425,Team Level,other,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354,0.101,0.108,0.237,0.048,0.95,0.556,0.101,0.101,0.101,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.009,0.092,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.035,0.0,0.0,0.136,0.136,0.136
CHI,2008,CHI,2008030185,CHI,CGY,HOME,20090425,Team Level,all,0.6063,0.5238,0.5758,3600.0,26.328,2.144,1.664,5.7,0.837,15.261,11.46,2.098,2.185,2.138,28.0,10.0,6.0,44.0,5.0,1.0,1.0,4.0,1.0,12.0,15.0,23.0,33.0,5.0,13.0,23.0,38.0,4.0,4.0,31.0,7.0,0.0,1.32,0.824,0.0,3.0,2.0,0.0,47.194,38.0,39.059,3.0,0.36,0.178,0.178,2.261,2.299,2.264,19.596,1.392,1.151,4.165,0.641,11.51,9.141,1.384,1.372,1.364,20.0,8.0,12.0,40.0,1.0,1.0,1.0,1.0,0.0,10.0,15.0,19.0,27.0,6.0,15.0,21.0,42.0,2.0,4.0,24.0,3.0,1.0,0.653,0.301,0.438,0.0,1.0,0.0,36.962,28.0,27.05,3.0,0.255,0.124,0.124,1.524,1.5,1.498
CHI,2008,CHI,2008030185,CHI,CGY,HOME,20090425,Team Level,5on5,0.6561,0.4839,0.5532,2707.0,17.998,1.465,1.075,3.939,0.567,10.226,7.794,1.431,1.507,1.472,19.0,7.0,4.0,30.0,4.0,1.0,1.0,3.0,1.0,9.0,8.0,15.0,22.0,4.0,11.0,17.0,33.0,3.0,1.0,21.0,5.0,0.0,0.868,0.597,0.0,3.0,1.0,0.0,33.194,26.0,27.059,1.0,0.219,0.178,0.178,1.441,1.48,1.459,14.625,0.768,0.855,3.285,0.494,8.503,7.096,0.76,0.748,0.74,17.0,4.0,11.0,32.0,1.0,1.0,1.0,1.0,0.0,7.0,11.0,16.0,20.0,5.0,13.0,16.0,38.0,2.0,3.0,19.0,2.0,0.0,0.559,0.209,0.0,0.0,1.0,0.0,28.962,21.0,20.05,2.0,0.172,0.124,0.124,0.816,0.792,0.791
CHI,2008,CHI,2008030185,CHI,CGY,HOME,20090425,Team Level,4on5,0.0841,0.1667,0.2,235.0,0.739,0.043,0.026,0.123,0.023,0.206,0.579,0.043,0.043,0.043,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.006,0.0,0.0,0.049,0.049,0.049,2.914,0.468,0.17,0.548,0.081,1.834,0.899,0.468,0.468,0.468,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.03,0.0,0.438,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.045,0.0,0.0,0.513,0.513,0.512
CHI,2008,CHI,2008030185,CHI,CGY,HOME,20090425,Team Level,5on4,0.919,0.9286,0.9167,531.0,7.592,0.635,0.564,1.639,0.247,4.829,3.087,0.623,0.635,0.623,9.0,2.0,2.0,13.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,8.0,10.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,2.0,0.0,0.408,0.227,0.0,0.0,1.0,0.0,13.0,11.0,11.0,0.0,0.135,0.0,0.0,0.77,0.77,0.757,0.703,0.056,0.018,0.095,0.018,0.223,0.59,0.056,0.056,0.056,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.004,0.0,0.0,0.059,0.059,0.059
