team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
COL,2009,COL,2009030153,COL,SJS,HOME,20100418,Team Level,other,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,2009,COL,2009030153,COL,SJS,HOME,20100418,Team Level,all,0.2527,0.2619,0.2526,3651.0,0.0,1.566,0.0,0.0,0.0,0.0,0.0,1.553,1.519,1.506,17.0,7.0,9.0,33.0,1.0,0.0,0.0,3.0,0.0,7.0,13.0,16.0,23.0,6.0,12.0,31.0,30.0,9.0,4.0,24.0,0.0,0.0,1.566,0.0,0.0,1.0,0.0,0.0,32.306,24.0,23.578,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.632,0.0,0.0,0.0,0.0,0.0,4.441,4.789,4.593,51.0,20.0,22.0,93.0,0.0,6.0,0.0,20.0,0.0,24.0,21.0,51.0,71.0,3.0,6.0,29.0,30.0,6.0,4.0,71.0,0.0,0.0,4.632,0.0,0.0,0.0,0.0,0.0,95.048,71.0,72.495,3.0,0.0,0.391,0.391,0.0,0.0,0.0
COL,2009,COL,2009030153,COL,SJS,HOME,20100418,Team Level,5on5,0.2576,0.2809,0.2576,2690.0,0.0,1.109,0.0,0.0,0.0,0.0,0.0,1.109,1.062,1.062,12.0,5.0,8.0,25.0,1.0,0.0,0.0,3.0,0.0,4.0,9.0,11.0,16.0,6.0,12.0,23.0,23.0,5.0,3.0,17.0,0.0,0.0,1.109,0.0,0.0,1.0,0.0,0.0,24.306,17.0,16.578,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196,0.0,0.0,0.0,0.0,0.0,3.082,3.354,3.234,35.0,14.0,15.0,64.0,0.0,5.0,0.0,15.0,0.0,15.0,14.0,35.0,49.0,2.0,4.0,18.0,28.0,4.0,3.0,49.0,0.0,0.0,3.196,0.0,0.0,0.0,0.0,0.0,66.048,49.0,50.495,3.0,0.0,0.326,0.326,0.0,0.0,0.0
COL,2009,COL,2009030153,COL,SJS,HOME,20100418,Team Level,4on5,0.0906,0.0714,0.0909,624.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305,0.0,0.0,0.0,0.0,0.0,1.229,1.305,1.229,15.0,5.0,6.0,26.0,0.0,1.0,0.0,5.0,0.0,7.0,7.0,15.0,20.0,1.0,2.0,8.0,1.0,1.0,1.0,20.0,0.0,0.0,1.305,0.0,0.0,0.0,0.0,0.0,26.0,20.0,20.0,0.0,0.0,0.065,0.065,0.0,0.0,0.0
COL,2009,COL,2009030153,COL,SJS,HOME,20100418,Team Level,5on4,1.0,1.0,1.0,240.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.314,0.326,0.314,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,2009,COL,2009030154,COL,SJS,HOME,20100420,Team Level,other,0.17,0.4286,0.6,264.0,2.317,0.042,0.055,0.488,0.058,0.89,1.467,0.042,0.042,0.042,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.013,0.0,0.0,0.055,0.055,0.055,1.535,0.205,0.098,0.259,0.04,0.645,0.752,0.205,0.205,0.205,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.062,0.144,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.026,0.0,0.0,0.232,0.232,0.232
COL,2009,COL,2009030154,COL,SJS,HOME,20100420,Team Level,all,0.4497,0.4214,0.4466,4224.0,33.168,2.348,1.873,7.692,1.041,16.696,16.35,2.208,2.262,2.124,34.0,12.0,13.0,59.0,1.0,3.0,0.0,6.0,0.0,11.0,25.0,33.0,45.0,4.0,8.0,35.0,30.0,7.0,12.0,37.0,5.0,4.0,0.967,0.492,0.889,1.0,0.0,0.0,56.705,46.0,44.438,4.0,0.402,0.282,0.282,2.468,2.378,2.28,40.459,2.873,2.751,9.476,1.384,22.559,17.957,2.838,3.015,2.978,45.0,12.0,24.0,81.0,2.0,2.0,0.0,14.0,1.0,17.0,21.0,43.0,55.0,4.0,8.0,29.0,22.0,7.0,6.0,47.0,8.0,2.0,1.459,0.787,0.628,0.0,1.0,1.0,84.795,57.0,59.525,3.0,0.575,0.049,0.049,3.399,3.571,3.527
COL,2009,COL,2009030154,COL,SJS,HOME,20100420,Team Level,5on5,0.4306,0.405,0.4239,3679.0,27.725,1.7,1.537,6.546,0.861,14.355,14.0,1.644,1.614,1.56,27.0,12.0,10.0,49.0,0.0,3.0,0.0,5.0,0.0,8.0,23.0,27.0,39.0,4.0,8.0,29.0,28.0,7.0,10.0,33.0,4.0,2.0,0.847,0.401,0.453,0.0,0.0,0.0,46.705,39.0,37.438,4.0,0.314,0.282,0.282,1.732,1.642,1.637,37.729,2.248,2.576,9.016,1.288,21.126,16.746,2.213,2.391,2.353,41.0,12.0,19.0,72.0,1.0,2.0,0.0,14.0,1.0,15.0,20.0,40.0,52.0,4.0,8.0,23.0,21.0,5.0,6.0,45.0,7.0,1.0,1.389,0.643,0.216,0.0,1.0,0.0,75.795,53.0,55.525,3.0,0.524,0.049,0.049,2.723,2.895,2.851
COL,2009,COL,2009030154,COL,SJS,HOME,20100420,Team Level,4on5,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195,0.419,0.076,0.201,0.056,0.788,0.459,0.419,0.419,0.419,2.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.008,0.0,0.411,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.025,0.0,0.0,0.444,0.444,0.444
COL,2009,COL,2009030154,COL,SJS,HOME,20100420,Team Level,5on4,1.0,1.0,1.0,124.0,3.125,0.606,0.281,0.659,0.121,1.45,0.883,0.522,0.606,0.522,4.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.079,0.091,0.436,1.0,0.0,0.0,7.0,4.0,4.0,0.0,0.075,0.0,0.0,0.681,0.681,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,2009,COL,2009030155,COL,SJS,AWAY,20100422,Team Level,other,1.0,1.0,1.0,145.0,1.622,0.324,0.086,0.309,0.031,0.511,0.739,0.324,0.324,0.324,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.033,0.0,0.29,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.023,0.0,0.0,0.346,0.346,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,2009,COL,2009030155,COL,SJS,AWAY,20100422,Team Level,all,0.3349,0.4426,0.4792,3600.0,33.115,2.196,2.357,7.595,1.063,16.956,15.834,2.188,2.211,2.204,28.0,18.0,8.0,54.0,0.0,2.0,0.0,9.0,3.0,15.0,17.0,28.0,46.0,7.0,17.0,24.0,37.0,9.0,7.0,38.0,6.0,2.0,0.963,0.729,0.504,0.0,0.0,0.0,53.106,46.0,45.792,4.0,0.536,0.06,0.06,2.671,2.691,2.678,35.508,4.362,2.649,7.829,1.137,20.817,13.207,4.234,4.343,4.216,37.0,13.0,18.0,68.0,5.0,5.0,2.0,9.0,1.0,13.0,17.0,32.0,45.0,4.0,8.0,35.0,29.0,7.0,20.0,34.0,10.0,6.0,1.382,1.243,1.736,1.0,1.0,3.0,69.156,50.0,50.346,9.0,0.589,1.485,1.485,3.465,3.43,3.395
COL,2009,COL,2009030155,COL,SJS,AWAY,20100422,Team Level,5on5,0.3241,0.4186,0.4478,2635.0,21.312,1.482,1.316,5.211,0.711,11.667,9.614,1.478,1.497,1.494,14.0,16.0,6.0,36.0,0.0,1.0,0.0,5.0,2.0,10.0,12.0,14.0,30.0,7.0,17.0,16.0,33.0,5.0,7.0,24.0,6.0,0.0,0.753,0.729,0.0,0.0,0.0,0.0,35.106,30.0,29.792,4.0,0.269,0.043,0.043,1.707,1.727,1.724,26.798,3.09,1.852,6.152,0.827,14.892,10.187,2.984,3.071,2.966,27.0,10.0,13.0,50.0,3.0,4.0,2.0,5.0,0.0,11.0,14.0,24.0,34.0,2.0,4.0,20.0,27.0,7.0,13.0,27.0,5.0,5.0,1.008,0.572,1.51,0.0,0.0,3.0,51.156,37.0,37.346,9.0,0.378,1.3,1.3,2.168,2.133,2.11
COL,2009,COL,2009030155,COL,SJS,AWAY,20100422,Team Level,4on5,0.0414,0.2174,0.2353,641.0,2.316,0.055,0.073,0.352,0.075,0.7,2.745,0.055,0.055,0.055,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,5.0,4.0,3.0,0.0,4.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.019,0.0,0.0,0.074,0.074,0.073,8.71,1.272,0.797,1.677,0.31,5.925,3.02,1.25,1.272,1.25,10.0,3.0,5.0,18.0,2.0,1.0,0.0,4.0,1.0,2.0,3.0,8.0,11.0,2.0,4.0,11.0,1.0,0.0,6.0,7.0,5.0,1.0,0.373,0.672,0.227,1.0,1.0,0.0,18.0,13.0,13.0,0.0,0.211,0.185,0.185,1.297,1.297,1.285
COL,2009,COL,2009030155,COL,SJS,AWAY,20100422,Team Level,5on4,1.0,1.0,1.0,179.0,7.865,0.335,0.883,1.723,0.246,4.078,2.736,0.332,0.335,0.332,9.0,1.0,1.0,11.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,9.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.121,0.0,0.214,0.0,0.0,0.0,11.0,10.0,10.0,0.0,0.226,0.018,0.018,0.544,0.544,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
